strategy,symbol,name,market,trades,buys,sells,buyHoldPct
old_slope_costed,SPY,SPDR S&P 500 ETF Trust,etf,0,0,0,78.97829265153507
old_slope_costed,QQQ,Invesco QQQ Trust,etf,0,0,0,102.28393397586987
old_slope_costed,IWM,iShares Russell 2000 ETF,etf,0,0,0,74.50302898579643
old_slope_costed,GLD,SPDR Gold Shares,etf,0,0,0,111.69522742105787
old_slope_costed,TLT,iShares 20+ Year Treasury Bond ETF,etf,0,0,0,4.950901037226596
old_slope_costed,XLE,Energy Select Sector SPDR Fund,etf,0,0,0,30.239906557167085
old_slope_costed,XLV,Health Care Select Sector SPDR Fund,etf,0,0,0,31.752387113543424
old_slope_costed,VOO,Vanguard S&P 500 ETF,etf,0,0,0,79.43182045334427
old_slope_costed,SCHD,Schwab U.S. Dividend Equity ETF,etf,0,0,0,50.868585290957746
old_slope_costed,GLDM,SPDR Gold MiniShares Trust,etf,0,0,0,113.39964111295319
old_slope_costed,AAPL,Apple Inc.,stock,0,0,0,78.80582981389014
old_slope_costed,MSFT,Microsoft Corporation,stock,0,0,0,25.827253595453946
old_slope_costed,NVDA,NVIDIA Corporation,stock,0,0,0,369.1022421855812
old_slope_costed,AMZN,"Amazon.com, Inc.",stock,0,0,0,87.9414555032328
old_slope_costed,JPM,JPMorgan Chase & Co.,stock,0,0,0,144.0726019314625
old_slope_costed,XOM,Exxon Mobil Corporation,stock,0,0,0,30.777130272323472
old_slope_costed,KO,The Coca-Cola Company,stock,0,0,0,58.302799158418736
old_slope_costed,WMT,Walmart Inc.,stock,0,0,0,112.76804937453421
old_slope_costed,BRK-B,Berkshire Hathaway Inc. Class B,stock,0,0,0,40.98733718796823
old_slope_costed,META,"Meta Platforms, Inc.",stock,0,0,0,96.60920225866529
old_slope_costed,BTCUSDT,Bitcoin,crypto,2,2,0,131.60148893120956
old_slope_costed,ETHUSDT,Ethereum,crypto,12,6,6,6.747307103221423
old_slope_costed,BNBUSDT,BNB,crypto,15,6,9,164.7844623401232
old_slope_costed,SOLUSDT,Solana,crypto,17,9,8,315.4915079773546
old_slope_costed,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,0,0,0,62.54792900375801
old_slope_costed,MDY,SPDR S&P MidCap 400 ETF Trust,etf,0,0,0,57.46526987634171
old_slope_costed,VTI,Vanguard Total Stock Market ETF,etf,0,0,0,78.8918075336764
old_slope_costed,VEA,Vanguard FTSE Developed Markets ETF,etf,0,0,0,73.93631779576407
old_slope_costed,VWO,Vanguard FTSE Emerging Markets ETF,etf,0,0,0,61.72667063677875
old_slope_costed,EFA,iShares MSCI EAFE ETF,etf,0,0,0,64.05099185302454
old_slope_costed,EEM,iShares MSCI Emerging Markets ETF,etf,0,0,0,83.42067265656168
old_slope_costed,EWJ,iShares MSCI Japan ETF,etf,0,0,0,64.41358858105602
