strategy,tradeId,symbol,name,market,signalType,signalDate,entryDate,exitDate,entryPrice,exitAveragePrice,allocatedCapital,desiredCapitalUsd,isPartialPosition,netPnl,returnPct,barsHeld,calendarDays,holdScore,tp1QtyPct,tp1Reached,trailAtr,exitReason,totalFees,mfePct,maePct
final_trend_runner_global_regime,12,EWM,iShares MSCI Malaysia ETF,etf,Pullback,2011-05-10,2011-05-11,2011-05-16,24.968303769609943,24.30374106750396,30.04028634306227,30.040286343062267,false,-0.8287859893392664,-2.7589150778207294,3,5,89.34880002145712,15.325599989271439,false,7.414184001180142,runner_trailing_stop,0.02962569355831869,-0.04997501249374857,-2.8579343980724294
final_trend_runner_global_regime,15,EWC,iShares MSCI Canada ETF,etf,Pullback,2011-05-26,2011-05-27,2011-06-03,23.568193055284937,22.641847914719563,29.919738623408495,29.919738623408495,false,-1.2047212968735508,-4.026510097688505,4,7,95.00948398143333,12.495258009283333,false,7.725521618978833,runner_trailing_stop,0.029317084123918535,1.8509212829563142,-4.250346524774152
final_trend_runner_global_regime,17,EWA,iShares MSCI Australia ETF,etf,Reentrada,2011-05-31,2011-06-01,2011-06-03,13.55150598702594,12.970071633971969,29.983607811802898,29.983607811802898,false,-1.3151449603394347,-4.386213188866933,2,2,98.42472750260247,10.787636248698767,false,7.913360012643135,runner_trailing_stop,0.029325713876821563,0.09975913554742748,-4.242672907700836
final_trend_runner_global_regime,14,EWW,iShares MSCI Mexico ETF,etf,Pullback,2011-05-26,2011-05-27,2011-06-06,43.348520328419255,41.99745757638912,29.92322005146041,29.923220051460408,false,-0.9616065057264933,-3.2135796350552246,5,10,97.57369614512471,11.213151927437643,false,7.866553287981859,runner_trailing_stop,0.02944218375751667,1.065420959725922,-4.1559651227556875
final_trend_runner_global_regime,16,EWP,iShares MSCI Spain ETF,etf,Pullback,2011-05-31,2011-06-01,2011-06-10,23.498877102707453,22.412905837938872,29.97421027074819,29.974210270748184,false,-1.413795404291598,-4.716706100081375,7,9,85.14853095936031,17.425734520319843,false,7.183169202764817,runner_trailing_stop,0.02926696643649293,1.3076570635067553,-5.199590059673031
final_trend_runner_global_regime,4,EWS,iShares MSCI Singapore ETF,etf,Pullback + Breakout,2011-04-06,2011-04-07,2011-06-10,14.801274822634577,14.393751633321905,30.235420871947113,30.235420871947113,false,-0.8618594643736621,-2.850496006071172,44,64,83.29861111111111,18.350694444444443,false,7.081423611111111,runner_trailing_stop,0.02980428312596497,4.111625267798799,-2.7047772316615415
final_trend_runner_global_regime,18,EWP,iShares MSCI Spain ETF,etf,Pullback,2011-06-21,2011-06-22,2011-06-24,23.118677531775823,21.87084473923718,29.79264570279092,29.79264570279092,false,-1.6362313514094495,-5.492064611288183,2,2,85.2018723683496,17.3990638158252,false,7.186102980259228,runner_trailing_stop,0.0289741282127804,0.556370699760625,-6.2104319430749415
final_trend_runner_global_regime,20,EWA,iShares MSCI Australia ETF,etf,Pullback,2011-07-07,2011-07-08,2011-07-15,13.33583612574457,12.780903860977304,29.773819704688073,29.773819704688073,false,-1.2674720350685007,-4.257001780893196,5,7,98.33733035702224,10.83133482148888,false,7.908553169636223,runner_trailing_stop,0.029139774104088585,0.4530609691305306,-4.499909261792001
final_trend_runner_global_regime,19,EWL,iShares MSCI Switzerland ETF,etf,Pullback,2011-06-30,2011-07-01,2011-07-18,19.16423711953029,18.617896726931278,29.7623858217869,29.7623858217869,false,-0.8773753714905972,-2.947933598953394,10,17,70.17076576742883,24.914617116285584,false,6.359392117208586,runner_trailing_stop,0.02932348612307026,1.3871005764690258,-3.5291104238549185
final_trend_runner_global_regime,21,EWW,iShares MSCI Mexico ETF,etf,Pullback,2011-07-07,2011-07-08,2011-07-20,44.254437428344396,42.8586848947479,29.780918452847658,29.78091845284765,false,-0.9680955855792384,-3.2507244096988854,8,12,97.57369614512471,11.213151927437643,false,7.866553287981859,runner_trailing_stop,0.02929663596032063,0.3327946454075044,-3.2716144009973975
final_trend_runner_global_regime,23,EWC,iShares MSCI Canada ETF,etf,Pullback,2011-07-19,2011-07-20,2011-07-29,23.449039986606046,22.538602812654908,29.661465276240556,29.661465276240556,false,-1.1801376314303518,-3.978689590819596,7,9,95.71811267651024,12.140943661744878,false,7.7644961972080635,runner_trailing_stop,0.029071108693894697,1.4700552354894758,-4.765168655695972
final_trend_runner_global_regime,24,EWL,iShares MSCI Switzerland ETF,etf,Pullback,2011-07-21,2011-07-22,2011-08-02,19.30200530094147,18.717710518538194,29.69840202295664,29.698402022956632,false,-0.9277911468939415,-3.12404400134649,7,11,70.64253873178065,24.678730634109677,false,6.385339630247936,runner_trailing_stop,0.029234281810293396,1.1515508188304584,-3.3540800975156695
final_trend_runner_global_regime,25,EWW,iShares MSCI Mexico ETF,etf,Pullback,2011-07-22,2011-07-25,2011-08-03,43.15284559283472,41.818735612655814,29.700046930114166,29.700046930114162,false,-0.9469717737323613,-3.1884521124179956,7,9,97.59637188208616,11.20181405895692,false,7.8678004535147394,regime_loss,0.029226331606887455,2.632312314882727,-3.1903355360551346
final_trend_runner_global_regime,22,EWS,iShares MSCI Singapore ETF,etf,Pullback,2011-07-07,2011-07-08,2011-08-04,14.944907736617782,14.492347643311142,29.78989112774339,29.78989112774339,false,-0.930967648458882,-3.1251126245032492,19,27,86.28968253968254,16.855158730158728,false,7.24593253968254,runner_trailing_stop,0.02932418189264731,5.282610680387419,-3.0044820697373273
final_trend_runner_global_regime,13,EWM,iShares MSCI Malaysia ETF,etf,Pullback,2011-05-18,2011-05-19,2011-08-05,24.76788783315354,24.084862180600247,29.9422366865154,29.942236686515397,false,-0.8548209738830579,-2.854900196110031,54,78,89.62883391798786,15.185583041006069,false,7.429585865489332,runner_trailing_stop,0.02951461987298537,5.39381548566902,-3.252810991026683
final_trend_runner_global_regime,27,EWW,iShares MSCI Mexico ETF,etf,Pullback + Breakout,2012-02-03,2012-02-06,2012-03-06,43.00875559472692,41.285578687381346,29.547880529721837,29.54788052972184,false,-1.2122070580674809,-4.102517799366819,20,29,96.15114818476985,11.924425907615074,false,7.788313150162342,runner_trailing_stop,0.028941481184293877,1.2386352264007379,-3.98191119790102
final_trend_runner_global_regime,28,EWA,iShares MSCI Australia ETF,etf,Reentrada,2012-02-13,2012-02-14,2012-03-07,12.488258589775128,12.071441532610427,29.54867723111981,29.54867723111981,false,-1.0147859660823286,-3.4342855964245516,15,22,94.79784064765566,12.60107967617217,false,7.713881235621061,regime_loss,0.02904103781184658,3.0614803110578843,-3.6302848584219403
final_trend_runner_global_regime,32,EWC,iShares MSCI Canada ETF,etf,Reentrada,2012-03-15,2012-03-16,2012-03-23,21.13735253182895,20.784440293461287,29.506211206330132,29.50621120633013,false,-0.5216389625557092,-1.767895440414251,5,7,91.8831250372927,14.05843748135365,false,7.553571877051098,regime_loss,0.029245268626628795,0.8573901116491801,-2.1090015228787418
final_trend_runner_global_regime,33,EWC,iShares MSCI Canada ETF,etf,Pullback,2012-03-26,2012-03-27,2012-03-29,21.329245095186227,20.646596745331205,29.515164090118994,29.515164090118994,false,-0.9731971815435223,-3.2972785737258583,2,2,91.68207725543276,14.15896137228362,false,7.542514249048802,runner_trailing_stop,0.02902832945713421,0.1229528663667397,-3.9234889649203755
final_trend_runner_global_regime,34,EWC,iShares MSCI Canada ETF,etf,Pullback,2012-04-02,2012-04-03,2012-04-04,21.18163365823357,20.455298163221812,29.527951234610118,29.527951234610118,false,-1.041038695528428,-3.5256042224433513,1,1,91.54404549807651,14.227977250961743,false,7.534922502394208,runner_trailing_stop,0.02900717887896674,0.26345764468078503,-3.6370337691251287
final_trend_runner_global_regime,31,EWA,iShares MSCI Australia ETF,etf,Pullback,2012-03-13,2012-03-14,2012-04-11,12.41369972842797,12.193806413560765,29.50797154897189,29.50797154897189,false,-0.5516679558967539,-1.869555672375504,19,28,94.14316949276109,12.928415253619455,false,7.67787432210186,regime_loss,0.029232006962036282,2.1797096339413575,-3.3087680477845516
