strategy,symbol,signalDate,intendedEntryDate,signalType,holdScore,reason,regimeReason,regimeBenchmarks
final_trend_runner_global_regime,COP,2003-12-11,2003-12-12,Pullback + Breakout,79.54444557090153,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,SHEL,2003-12-11,2003-12-12,Breakout,77.20368494810657,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KLAC,2003-12-12,2003-12-15,Pullback,87.82563508896526,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CVX,2003-12-12,2003-12-15,Pullback + Breakout,80.01833519008989,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,UL,2003-12-12,2003-12-15,Pullback,79.48634280044922,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,SHEL,2003-12-12,2003-12-15,Breakout,77.15511776007835,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CAT,2003-12-15,2003-12-16,Breakout,77.08211873432927,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,JPM,2003-12-16,2003-12-17,Pullback,77.18488559851542,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ORCL,2003-12-16,2003-12-17,Pullback + Breakout,87.29211040382503,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CAT,2003-12-16,2003-12-17,Pullback + Breakout,77.08234745090877,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,UL,2003-12-16,2003-12-17,Pullback + Breakout,79.43941769275621,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,SHEL,2003-12-16,2003-12-17,Breakout,77.05466422259843,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COST,2003-12-17,2003-12-18,Pullback,78.28496590068752,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,HD,2003-12-17,2003-12-18,Pullback,89.6432400114779,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ORCL,2003-12-17,2003-12-18,Pullback + Breakout,87.27848129726904,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CAT,2003-12-17,2003-12-18,Pullback + Breakout,77.08361968572682,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CVX,2003-12-17,2003-12-18,Pullback + Breakout,79.97981521186114,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COP,2003-12-17,2003-12-18,Pullback + Breakout,79.57841680673995,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,UL,2003-12-17,2003-12-18,Pullback + Breakout,79.41815132241766,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,SHEL,2003-12-17,2003-12-18,Breakout,77.00930413023133,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COST,2003-12-18,2003-12-19,Pullback,78.27884665974815,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,HD,2003-12-18,2003-12-19,Pullback,89.65299814077333,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ORCL,2003-12-18,2003-12-19,Pullback + Breakout,87.26487477231089,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,TXN,2003-12-18,2003-12-19,Pullback,81.17004744847328,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ADBE,2003-12-18,2003-12-19,Pullback,84.44576982587412,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CAT,2003-12-18,2003-12-19,Pullback + Breakout,77.08600900559655,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CVX,2003-12-18,2003-12-19,Pullback + Breakout,79.97164016061483,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COP,2003-12-18,2003-12-19,Pullback + Breakout,79.58981279289547,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,SHEL,2003-12-18,2003-12-19,Breakout,76.96727276197093,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,JPM,2003-12-19,2003-12-22,Pullback,77.01214280721868,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,HD,2003-12-19,2003-12-22,Pullback,89.66299117606324,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CAT,2003-12-19,2003-12-22,Pullback + Breakout,77.08982894088054,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,JPM,2003-12-22,2003-12-23,Pullback + Breakout,76.94932982605266,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,UL,2003-12-22,2003-12-23,Pullback,79.35799750687848,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,JPM,2003-12-23,2003-12-24,Pullback + Breakout,76.8626315924422,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,BAC,2003-12-23,2003-12-24,Pullback,94.06962597990214,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,TXN,2003-12-23,2003-12-24,Pullback,81.19325259462869,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ADBE,2003-12-23,2003-12-24,Pullback,84.49303536178708,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KLAC,2003-12-23,2003-12-24,Pullback,87.79062258379511,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,PFE,2003-12-24,2003-12-26,Pullback,92.0812424931895,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COP,2003-12-24,2003-12-26,Pullback,79.63487118316874,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COST,2003-12-26,2003-12-29,Pullback,78.24364907053996,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,INTC,2003-12-26,2003-12-29,Pullback,84.43666679036616,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,UL,2003-12-26,2003-12-29,Pullback,79.30538230370567,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,SHEL,2003-12-26,2003-12-29,Breakout,76.76145125167022,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,MSFT,2003-12-29,2003-12-30,Pullback,92.17627235086208,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,JPM,2003-12-29,2003-12-30,Pullback + Breakout,76.60520637899862,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,PFE,2003-12-29,2003-12-30,Pullback,92.05214906064724,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COST,2003-12-29,2003-12-30,Pullback + Breakout,78.2366263273577,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,HD,2003-12-29,2003-12-30,Pullback,89.70838053334568,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ORCL,2003-12-29,2003-12-30,Pullback,87.17548059324919,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,INTC,2003-12-29,2003-12-30,Pullback,84.42227450374776,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,TXN,2003-12-29,2003-12-30,Pullback,81.21801171485427,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ADBE,2003-12-29,2003-12-30,Pullback,84.54177510725457,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,AMAT,2003-12-29,2003-12-30,Pullback,84.79285639363448,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KLAC,2003-12-29,2003-12-30,Pullback,87.77611068955821,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CAT,2003-12-29,2003-12-30,Pullback,77.10830056864508,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CVX,2003-12-29,2003-12-30,Pullback + Breakout,79.79985638568057,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COP,2003-12-29,2003-12-30,Pullback + Breakout,79.66522471840113,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,UL,2003-12-29,2003-12-30,Pullback + Breakout,79.29045461307653,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,SHEL,2003-12-29,2003-12-30,Breakout,76.72299613501454,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,JPM,2003-12-30,2003-12-31,Pullback + Breakout,76.51891988863201,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COST,2003-12-30,2003-12-31,Pullback + Breakout,78.25450123057192,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,TXN,2003-12-30,2003-12-31,Pullback,81.22661758772125,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KLAC,2003-12-30,2003-12-31,Pullback,87.77171605022062,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CVX,2003-12-30,2003-12-31,Pullback + Breakout,79.7746644330373,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COP,2003-12-30,2003-12-31,Pullback + Breakout,79.68172744130763,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,UL,2003-12-30,2003-12-31,Pullback + Breakout,79.27573569750902,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,JPM,2003-12-31,2004-01-02,Breakout,76.4334613464757,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ORCL,2003-12-31,2004-01-02,Pullback,87.14477044301515,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COP,2003-12-31,2004-01-02,Pullback + Breakout,79.6983708016802,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,UL,2003-12-31,2004-01-02,Breakout,79.26036567108406,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,JPM,2004-01-02,2004-01-05,Pullback + Breakout,76.3483534135067,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,PEP,2004-01-05,2004-01-06,Pullback,88.61228663614484,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ORCL,2004-01-05,2004-01-06,Pullback + Breakout,87.11420364768126,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,INTC,2004-01-05,2004-01-06,Pullback,84.3641933688896,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,TXN,2004-01-05,2004-01-06,Pullback,81.25243151095964,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ADBE,2004-01-05,2004-01-06,Pullback,84.60602414191615,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,AMAT,2004-01-05,2004-01-06,Pullback,84.7523941644136,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KLAC,2004-01-05,2004-01-06,Pullback,87.75826833498516,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CAT,2004-01-05,2004-01-06,Pullback,77.12474183423717,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CVX,2004-01-05,2004-01-06,Pullback + Breakout,79.70022624117625,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COP,2004-01-05,2004-01-06,Pullback + Breakout,79.71164273195832,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,UL,2004-01-05,2004-01-06,Pullback,79.22882693174287,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,JPM,2004-01-06,2004-01-07,Pullback + Breakout,76.18151098427352,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,PEP,2004-01-06,2004-01-07,Pullback,88.59525734464903,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,HD,2004-01-06,2004-01-07,Pullback,89.75449128343716,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ORCL,2004-01-06,2004-01-07,Pullback + Breakout,87.0996549637216,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,TXN,2004-01-06,2004-01-07,Pullback,81.26119132340263,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,AMAT,2004-01-06,2004-01-07,Pullback,84.74334704781367,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,UL,2004-01-06,2004-01-07,Pullback + Breakout,79.21399617368829,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,JPM,2004-01-07,2004-01-08,Pullback + Breakout,76.10026785751721,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COST,2004-01-07,2004-01-08,Pullback,78.29251161432404,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,HD,2004-01-07,2004-01-08,Pullback,89.76445961691265,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ORCL,2004-01-07,2004-01-08,Pullback + Breakout,87.08598591553431,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,INTC,2004-01-07,2004-01-08,Pullback,84.33713031701058,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,JPM,2004-01-08,2004-01-09,Pullback + Breakout,76.01944744871619,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ORCL,2004-01-08,2004-01-09,Pullback + Breakout,87.07295484762368,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,INTC,2004-01-08,2004-01-09,Pullback,84.3241533884972,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,TXN,2004-01-08,2004-01-09,Pullback + Breakout,81.23603893080558,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,AMAT,2004-01-08,2004-01-09,Pullback,84.72565755803349,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KLAC,2004-01-08,2004-01-09,Pullback,87.74632541110374,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COST,2004-01-09,2004-01-12,Pullback + Breakout,78.3491130149775,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KLAC,2004-01-09,2004-01-12,Pullback + Breakout,87.74294100247758,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,MDT,2004-01-12,2004-01-13,Pullback,99.29705215419501,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ORCL,2004-01-12,2004-01-13,Pullback + Breakout,87.04753862624956,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,TXN,2004-01-12,2004-01-13,Pullback + Breakout,81.21338965462219,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KLAC,2004-01-12,2004-01-13,Pullback + Breakout,87.74000106952664,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CAT,2004-01-12,2004-01-13,Pullback,77.14257126431752,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COST,2004-01-13,2004-01-14,Pullback,78.40261218840288,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,MSFT,2004-01-14,2004-01-15,Pullback,92.09067650730725,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,BAC,2004-01-14,2004-01-15,Pullback,93.85200084168824,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,MDT,2004-01-14,2004-01-15,Pullback,99.29705215419501,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,HD,2004-01-14,2004-01-15,Pullback,89.8091957834886,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ORCL,2004-01-14,2004-01-15,Pullback,87.02345909231802,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CAT,2004-01-14,2004-01-15,Pullback,77.15018285847466,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CVX,2004-01-14,2004-01-15,Pullback,79.53181480951119,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,ORCL,2004-01-15,2004-01-16,Pullback,87.01138587153295,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,IBM,2004-01-15,2004-01-16,Reentrada,91.34753376352243,bear_regime_reentry_disabled,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,TXN,2004-01-15,2004-01-16,Pullback + Breakout,81.18049920561518,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,AMAT,2004-01-15,2004-01-16,Pullback,84.6825449822883,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KLAC,2004-01-15,2004-01-16,Pullback,87.72963211958677,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,MSFT,2004-01-16,2004-01-20,Pullback,92.05401442113956,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,AMAT,2004-01-16,2004-01-20,Pullback,84.6745504487108,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,MSFT,2004-01-20,2004-01-21,Pullback,92.03608546672419,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,BAC,2004-01-20,2004-01-21,Pullback,93.78633116609053,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KLAC,2004-01-20,2004-01-21,Pullback,87.72302846117522,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CVX,2004-01-20,2004-01-21,Pullback,79.45411423419563,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COP,2004-01-20,2004-01-21,Pullback,79.75433639723822,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,UL,2004-01-20,2004-01-21,Pullback,79.09636691858918,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,MSFT,2004-01-21,2004-01-22,Pullback,92.01833542930545,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,JPM,2004-01-21,2004-01-22,Pullback + Breakout,75.43191359387983,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,HD,2004-01-21,2004-01-22,Pullback,89.84219396148634,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,LOW,2004-01-21,2004-01-22,Pullback,95.3514739229025,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CVX,2004-01-21,2004-01-22,Pullback,79.43008185680345,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COP,2004-01-21,2004-01-22,Pullback,79.77278839419866,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,UL,2004-01-21,2004-01-22,Pullback + Breakout,79.08543862948846,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,HD,2004-01-22,2004-01-23,Pullback,89.85112888772017,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,LOW,2004-01-22,2004-01-23,Pullback,95.3514739229025,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,CAT,2004-01-22,2004-01-23,Pullback,77.17574768157033,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,AMGN,2004-01-23,2004-01-26,Pullback,94.89795918367346,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,COST,2004-01-23,2004-01-26,Pullback,78.51072641377218,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,PEP,2004-01-26,2004-01-27,Pullback,88.31432899284842,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,HD,2004-01-26,2004-01-27,Pullback + Breakout,89.86886970390012,bear_regime_requires_hold90_pullback_breakout,QQQ:weekly_below_ema200,SPY:ok;QQQ:bear
