strategy,date,equity,cash,positionValue,openPositions,deployedPct,targetPositionCapital
final_trend_runner_fresh_common_period,2025-06-29,1269.9379369107585,0.4227655163027464,1269.5151713944558,36,99.96670974982203,34.92329326504586
final_trend_runner_fresh_common_period,2025-06-30,1276.9593442491957,0.4227655163027464,1276.536578732893,36,99.96689279747186,35.116381966852884
final_trend_runner_fresh_common_period,2025-07-01,1276.6792031609807,0.4227655163027464,1276.256437644678,36,99.96688553277473,35.10867808692697
final_trend_runner_fresh_common_period,2025-07-02,1279.7009883757403,0.4227655163027464,1279.2782228594376,36,99.96696372667186,35.191777180332856
final_trend_runner_fresh_common_period,2025-07-03,1288.1992856070885,9.15624648781924,1279.0430391192692,36,99.28922127266169,35.42548035419494
final_trend_runner_fresh_common_period,2025-07-04,1288.1992856070885,9.15624648781924,1279.0430391192692,36,99.28922127266169,35.42548035419494
final_trend_runner_fresh_common_period,2025-07-05,1288.1992856070885,9.15624648781924,1279.0430391192692,36,99.28922127266169,35.42548035419494
final_trend_runner_fresh_common_period,2025-07-06,1288.1992856070885,9.15624648781924,1279.0430391192692,36,99.28922127266169,35.42548035419494
final_trend_runner_fresh_common_period,2025-07-07,1279.727700818117,9.15624648781924,1270.5714543302977,36,99.28451603556242,35.192511772498214
final_trend_runner_fresh_common_period,2025-07-08,1277.1907307121285,9.15624648781924,1268.0344842243092,36,99.28309482149828,35.122745094583536
final_trend_runner_fresh_common_period,2025-07-09,1283.8371845860759,9.15624648781924,1274.6809380982565,36,99.28680625567242,35.305522576117085
final_trend_runner_fresh_common_period,2025-07-10,1287.3843660167286,18.305774627283053,1269.0785913894456,36,98.57806455395117,35.403070065460035
final_trend_runner_fresh_common_period,2025-07-11,1281.0741429995016,18.305774627283053,1262.7683683722187,36,98.5710604864429,35.22953893248629
final_trend_runner_fresh_common_period,2025-07-12,1281.0741429995016,18.305774627283053,1262.7683683722187,36,98.5710604864429,35.22953893248629
final_trend_runner_fresh_common_period,2025-07-13,1281.0741429995016,18.305774627283053,1262.7683683722187,36,98.5710604864429,35.22953893248629
final_trend_runner_fresh_common_period,2025-07-14,1285.076775817416,18.305774627283053,1266.7710011901331,36,98.57551120899846,35.33961133497894
final_trend_runner_fresh_common_period,2025-07-15,1276.4974752402784,23.155590232698486,1253.34188500758,36,98.18600579461861,35.10368056910766
final_trend_runner_fresh_common_period,2025-07-16,1280.8018763191778,-3.552713678800501e-15,1280.8018763191778,37,100,35.22205159877739
final_trend_runner_fresh_common_period,2025-07-17,1288.6861413022732,-3.552713678800501e-15,1288.6861413022732,37,100,35.43886888581251
final_trend_runner_fresh_common_period,2025-07-18,1289.7995710945743,-3.552713678800501e-15,1289.7995710945743,37,100,35.469488205100795
final_trend_runner_fresh_common_period,2025-07-19,1289.7995710945743,-3.552713678800501e-15,1289.7995710945743,37,100,35.469488205100795
final_trend_runner_fresh_common_period,2025-07-20,1289.7995710945743,-3.552713678800501e-15,1289.7995710945743,37,100,35.469488205100795
final_trend_runner_fresh_common_period,2025-07-21,1291.766377148695,-3.552713678800501e-15,1291.766377148695,37,100,35.52357537158911
final_trend_runner_fresh_common_period,2025-07-22,1294.762711688468,-3.552713678800501e-15,1294.762711688468,37,100,35.605974571432874
final_trend_runner_fresh_common_period,2025-07-23,1305.4836450622613,9.11588957720557,1296.3677554850558,37,99.3017231880549,35.90080023921219
final_trend_runner_fresh_common_period,2025-07-24,1303.0046087089179,9.11588957720557,1293.8887191317124,37,99.30039467886165,35.83262673949524
final_trend_runner_fresh_common_period,2025-07-25,1307.3970698575156,9.11588957720557,1298.28118028031,37,99.30274514243794,35.953419421081676
final_trend_runner_fresh_common_period,2025-07-26,1307.3970698575156,9.11588957720557,1298.28118028031,37,99.30274514243794,35.953419421081676
final_trend_runner_fresh_common_period,2025-07-27,1307.3970698575156,9.11588957720557,1298.28118028031,37,99.30274514243794,35.953419421081676
final_trend_runner_fresh_common_period,2025-07-28,1302.368729435622,9.11588957720557,1293.2528398584166,37,99.30005309777701,35.81514005947961
final_trend_runner_fresh_common_period,2025-07-29,1300.4455245287093,9.11588957720557,1291.3296349515037,37,99.29901795920985,35.762251924539505
final_trend_runner_fresh_common_period,2025-07-30,1298.0330417438697,9.11588957720557,1288.9171521666642,37,99.29771513636058,35.695908647956415
